Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
470,"Sugar F7 Mini (Gold, 32 GB)",,,,6789,,,https://www.flipkart.com/sugar-f7-mini-gold-32-gb/p/itmffm62zuhyzyye?pid=MOBFFM62PHTBJA6N&srno=b_20_470&otracker=browse&lid=LSTMOBFFM62PHTBJA6NOXRIVF&fm=organic&iid=348d411a-8376-4ddf-a964-718cd10a579a.MOBFFM62PHTBJA6N.SEARCH&ssid=2jl8zycynk0000001566802404200
471,"Mobiistar C1 Shine (Blue, 16 GB)",3.9,213,34,4279,5999,,https://www.flipkart.com/mobiistar-c1-shine-blue-16-gb/p/itmfbsnyu7gttuew?pid=MOBFBSTFVZZZJZUY&srno=b_20_471&otracker=browse&lid=LSTMOBFBSTFVZZZJZUYGLGXMP&fm=organic&iid=e1d2fa4e-8cf9-4a9b-b6a2-2de60c06fb15.MOBFBSTFVZZZJZUY.SEARCH&ssid=2jl8zycynk0000001566802404200
472,"Realme 2 (Diamond Blue, 32 GB)",4.5,450011,49269,9959,10590,,https://www.flipkart.com/realme-2-diamond-blue-32-gb/p/itmf8maypywnh63w?pid=MOBF85SCWNKZRY78&srno=b_20_472&otracker=browse&lid=LSTMOBF85SCWNKZRY783PVT7S&fm=organic&iid=d0d28da8-6790-4b39-9bc4-15a9b910997d.MOBF85SCWNKZRY78.SEARCH&ssid=2jl8zycynk0000001566802404200
473,"Zen Admire Glow (Champagne & Gold, 8 GB)",3,23,6,2689,,,https://www.flipkart.com/zen-admire-glow-champagne-gold-8-gb/p/itmevt7wdzwzbfx6?pid=MOBEQYHFR9NHUMX8&srno=b_20_473&otracker=browse&lid=LSTMOBEQYHFR9NHUMX8NQHDEK&fm=organic&iid=d638bc0e-8a20-45ee-8edd-7b3e75de40e1.MOBEQYHFR9NHUMX8.SEARCH&ssid=2jl8zycynk0000001566802404200
474,"Ginger Jupiter (Black, 16 GB)",,,,3499,,,https://www.flipkart.com/ginger-jupiter-black-16-gb/p/itmf7ggwqpkr9xzn?pid=MOBF7HJDKTXQGDAZ&srno=b_20_474&otracker=browse&lid=LSTMOBF7HJDKTXQGDAZWUWZK2&fm=organic&iid=966fe84f-5f0d-4cf5-b275-2c3b4c844922.MOBF7HJDKTXQGDAZ.SEARCH&ssid=2jl8zycynk0000001566802404200
475,"Micromax Micromax Canvas Blaze 4G+ (Blue, 8 GB)",3.7,131,21,3799,,,https://www.flipkart.com/micromax-canvas-blaze-4g-blue-8-gb/p/itmefefhbxjswwdc?pid=MOBEFEFHPNMHJJ7Q&srno=b_20_475&otracker=browse&lid=LSTMOBEFEFHPNMHJJ7Q33QBDB&fm=organic&iid=c8c95bdf-ea50-435b-98cc-a28e1ba8c53c.MOBEFEFHPNMHJJ7Q.SEARCH&ssid=2jl8zycynk0000001566802404200
476,"Asus Zenfone 5 (White, 8 GB)",4.1,48497,6039,8499,,,https://www.flipkart.com/asus-zenfone-5-white-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYEVPRRGFZP&srno=b_20_476&otracker=browse&lid=LSTMOBE3HYEVPRRGFZP01LDGD&fm=organic&iid=56cb7791-e9eb-4c9e-80af-c26e0ba53d2c.MOBE3HYEVPRRGFZP.SEARCH&ssid=2jl8zycynk0000001566802404200
477,"Zen Admire Glam (Gold, 8 GB)",2.8,31,5,2999,,,https://www.flipkart.com/zen-admire-glam-gold-8-gb/p/itmeuyd6k2qpfabc?pid=MOBEQDVM7QP2GHDU&srno=b_20_477&otracker=browse&lid=LSTMOBEQDVM7QP2GHDUD0SOKO&fm=organic&iid=ad9ec121-4fec-4c09-aff0-4566ce878088.MOBEQDVM7QP2GHDU.SEARCH&ssid=2jl8zycynk0000001566802404200
478,"Lava Z61 (Gold, 16 GB)",4,60,11,5900,6099,,https://www.flipkart.com/lava-z61-gold-16-gb/p/itmf72w2qkafgcea?pid=MOBFDF85BKRCW5V8&srno=b_20_478&otracker=browse&lid=LSTMOBFDF85BKRCW5V8CAT9GD&fm=organic&iid=6cac79f2-f84f-4102-afcb-a0e60c016b56.MOBFDF85BKRCW5V8.SEARCH&ssid=2jl8zycynk0000001566802404200
479,"Mobiistar C1 Shine (Gold, 16 GB)",3.9,213,34,4279,4405,,https://www.flipkart.com/mobiistar-c1-shine-gold-16-gb/p/itmfbsnyu7gttuew?pid=MOBFBRQYZUHHNZBF&srno=b_20_479&otracker=browse&lid=LSTMOBFBRQYZUHHNZBF4WLNUR&fm=organic&iid=d8216d24-9725-45dd-85bc-c26e3fb45d7d.MOBFBRQYZUHHNZBF.SEARCH&ssid=2jl8zycynk0000001566802404200
480,"Lava Z40 (Black, 8 GB)",3.9,244,33,4489,4499,,https://www.flipkart.com/lava-z40-black-8-gb/p/itmfe5c8uxhvdppy?pid=MOBFE58GSBKHCVGR&srno=b_20_480&otracker=browse&lid=LSTMOBFE58GSBKHCVGRMNKRJR&fm=organic&iid=4a007d1c-70f3-4cf4-a05c-2b8c8ef553e4.MOBFE58GSBKHCVGR.SEARCH&ssid=2jl8zycynk0000001566802404200
481,"Asus Zenfone 4 (Yellow, 8 GB)",3.9,29736,4493,7499,,,https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/p/itmeuyd8dqe79wcm?pid=MOBDXZAYUUSQVNYW&srno=b_21_481&otracker=browse&lid=LSTMOBDXZAYUUSQVNYWU5RMHQ&fm=organic&iid=18088e30-2a86-485b-9f76-d6b9cbbe38df.MOBDXZAYUUSQVNYW.SEARCH&ssid=ubvytcl8u80000001566802406953
482,"Good One G7 (Gold, 16 GB)",1.5,2,1,3999,,,https://www.flipkart.com/good-one-g7-gold-16-gb/p/itmf9bqyvtzhhfza?pid=MOBF9ATZ39DCXVGW&srno=b_21_482&otracker=browse&lid=LSTMOBF9ATZ39DCXVGWSHNNXA&fm=organic&iid=84d5fbbd-9f39-4e0a-ac1f-e0d75f16b57b.MOBF9ATZ39DCXVGW.SEARCH&ssid=ubvytcl8u80000001566802406953
483,"Lava Z61 (Gold, 16 GB)",4.1,2897,323,4999,6500,,https://www.flipkart.com/lava-z61-gold-16-gb/p/itmf72w2qkafgcea?pid=MOBF72SPZNQH5ZSW&srno=b_21_483&otracker=browse&lid=LSTMOBF72SPZNQH5ZSWQYP4NV&fm=organic&iid=1ad1918b-c85d-4337-bd11-bfff2abfd3f0.MOBF72SPZNQH5ZSW.SEARCH&ssid=ubvytcl8u80000001566802406953
484,"Panasonic P110 (Black, 16 GB)",4,10030,1135,5666,7499,,https://www.flipkart.com/panasonic-p110-black-16-gb/p/itmfdxk69jp9yu39?pid=MOBFDXK6DYQKBKF2&srno=b_21_484&otracker=browse&lid=LSTMOBFDXK6DYQKBKF2EHVVPZ&fm=organic&iid=7b373b28-982a-4dc8-8227-12d56ea51b88.MOBFDXK6DYQKBKF2.SEARCH&ssid=ubvytcl8u80000001566802406953
485,"Lava Magnum X604 (Brown, 8 GB)",3.4,207,64,9499,11500,,https://www.flipkart.com/lava-magnum-x604-brown-8-gb/p/itme6g4cqhfqm29e?pid=MOBDYSNE4XGCCUHW&srno=b_21_485&otracker=browse&lid=LSTMOBDYSNE4XGCCUHWVSFROM&fm=organic&iid=1d5ea399-5d34-45d2-8990-325e2f1fbd01.MOBDYSNE4XGCCUHW.SEARCH&ssid=ubvytcl8u80000001566802406953
486,"T-Max Jaguar (Black, 4 GB)",3.7,280,49,3595,,,https://www.flipkart.com/t-max-jaguar-black-4-gb/p/itme473rxpfnx2g9?pid=MOBE473RZQXAAKHQ&srno=b_21_486&otracker=browse&lid=LSTMOBE473RZQXAAKHQI1VLN3&fm=organic&iid=09045e8e-13bf-4d23-a4bf-18498dc03e26.MOBE473RZQXAAKHQ.SEARCH&ssid=ubvytcl8u80000001566802406953
487,"Infinix Hot S3 (Sandstone Black, 32 GB)",4.1,50258,11922,9999,,,https://www.flipkart.com/infinix-hot-s3-sandstone-black-32-gb/p/itmf5fhmgpg3mzuj?pid=MOBF22VTC5PCHKDB&srno=b_21_487&otracker=browse&lid=LSTMOBF22VTC5PCHKDBJK9REU&fm=organic&iid=5a768a86-0f52-42e5-baba-1f53a2d7a8ce.MOBF22VTC5PCHKDB.SEARCH&ssid=ubvytcl8u80000001566802406953
488,"Micromax Bharat 5 Plus (Jet Black, 16 GB)",4,317,63,5290,7999,,https://www.flipkart.com/micromax-bharat-5-plus-jet-black-16-gb/p/itmf2vqtxs3xmb44?pid=MOBF2VQTGFXTEMGT&srno=b_21_488&otracker=browse&lid=LSTMOBF2VQTGFXTEMGT8FY8F8&fm=organic&iid=faae7efe-4740-42b5-9bde-68aaeab94d77.MOBF2VQTGFXTEMGT.SEARCH&ssid=ubvytcl8u80000001566802406953
489,"TCL 560 (Metal Gold Hairline, 16 GB)",3.8,1931,596,4999,,,https://www.flipkart.com/tcl-560-metal-gold-hairline-16-gb/p/itmeuyd66zfs8fuf?pid=MOBEPAXBNTKVYWDW&srno=b_21_489&otracker=browse&lid=LSTMOBEPAXBNTKVYWDWUQZ3YK&fm=organic&iid=80d7278a-486f-42a4-ba7f-8b2ccaf3c351.MOBEPAXBNTKVYWDW.SEARCH&ssid=ubvytcl8u80000001566802406953
490,"Spice Xlife Victor5 (Black & Gold, 8 GB)",4.4,5,0,3690,,,https://www.flipkart.com/spice-xlife-victor5-black-gold-8-gb/p/itmetw8pnbchvpzn?pid=MOBETW8PQGCW8MGV&srno=b_21_490&otracker=browse&lid=LSTMOBETW8PQGCW8MGVPODEYU&fm=organic&iid=aeeac98a-fa44-44e9-929c-1976c7d904cf.MOBETW8PQGCW8MGV.SEARCH&ssid=ubvytcl8u80000001566802406953
491,"Reach Allure Admire 4G VoLTE (Champagne, 8 GB)",3.1,76,12,2999,3299,,https://www.flipkart.com/reach-allure-admire-4g-volte-champagne-8-gb/p/itmezp7rjxqp4dhy?pid=MOBEZP7RQGTT6UXY&srno=b_21_491&otracker=browse&lid=LSTMOBEZP7RQGTT6UXY4OAWCO&fm=organic&iid=32246646-3bc4-4af1-99a8-2f3aa8a39b73.MOBEZP7RQGTT6UXY.SEARCH&ssid=ubvytcl8u80000001566802406953
492,"LG K-7 (Titan, 8 GB)",4,235,59,6390,9990,,https://www.flipkart.com/lg-k-7-titan-8-gb/p/itmej3ckh7fhgyej?pid=MOBEJ3CKRUR8ENDC&srno=b_21_492&otracker=browse&lid=LSTMOBEJ3CKRUR8ENDC6KR003&fm=organic&iid=5b57276f-c001-4ec0-8303-c024b9cb3ee6.MOBEJ3CKRUR8ENDC.SEARCH&ssid=ubvytcl8u80000001566802406953
493,"Micromax X102 (Black, 4 GB)",4,54,31,1969,,,https://www.flipkart.com/micromax-x102-black-4-gb/p/itmevt7zy8sdqvzk?pid=MOBD7ZYXFZMQZXY2&srno=b_21_493&otracker=browse&lid=LSTMOBD7ZYXFZMQZXY2NDLKLH&fm=organic&iid=6d9a313e-ab34-4457-86dd-097f66c0cace.MOBD7ZYXFZMQZXY2.SEARCH&ssid=ubvytcl8u80000001566802406953
494,"Spice X Life (White and Champagne, 8 GB)",1.4,5,2,5224,5499,,https://www.flipkart.com/spice-x-life-white-champagne-8-gb/p/itmehxchxhafxftz?pid=MOBEHXCHKMWWZUYT&srno=b_21_494&otracker=browse&lid=LSTMOBEHXCHKMWWZUYTXKR0WN&fm=organic&iid=a3ca9e2a-5262-4d27-b073-27cfef4c2239.MOBEHXCHKMWWZUYT.SEARCH&ssid=ubvytcl8u80000001566802406953
495,"Lava Iris 444 (Black and Blue, 512 MB)",3.6,41,2,3199,,,https://www.flipkart.com/lava-iris-444-black-blue-512-mb/p/itme5vy4xzrfnkmz?pid=MOBE5VY4ZD6QFHCH&srno=b_21_495&otracker=browse&lid=LSTMOBE5VY4ZD6QFHCHDCAVI6&fm=organic&iid=d05d624d-1436-41bd-aef6-1c86a582240f.MOBE5VY4ZD6QFHCH.SEARCH&ssid=ubvytcl8u80000001566802406953
496,"Karbonn A52 plus (White and Silver, 4 GB)",3.6,4296,549,2741,,,https://www.flipkart.com/karbonn-a52-plus-white-silver-4-gb/p/itmeuyd9cfnahfzk?pid=MOBDWMQWZTFZFXSG&srno=b_21_496&otracker=browse&lid=LSTMOBDWMQWZTFZFXSGRPJZV8&fm=organic&iid=5bc79ae5-0b88-4acd-97f9-65b70e953878.MOBDWMQWZTFZFXSG.SEARCH&ssid=ubvytcl8u80000001566802406953
497,"Tecno Camon I Sky 2 (Champagne Gold, 16 GB)",4.1,222,29,7120,7599,,https://www.flipkart.com/tecno-camon-sky-2-champagne-gold-16-gb/p/itmf8wgphy9cdtvy?pid=MOBF8WGH9XWZC8EY&srno=b_21_497&otracker=browse&lid=LSTMOBF8WGH9XWZC8EY5VHHXO&fm=organic&iid=ae8db4cd-a69a-490b-b3b3-182c83f216e8.MOBF8WGH9XWZC8EY.SEARCH&ssid=ubvytcl8u80000001566802406953
498,"Seatel L4 (Gold, 8 GB)",3.5,278,53,2790,,,https://www.flipkart.com/seatel-l4-gold-8-gb/p/itmfbrnsgxxnavha?pid=MOBFBRJMRS3BZGAM&srno=b_21_498&otracker=browse&lid=LSTMOBFBRJMRS3BZGAM4PQE0E&fm=organic&iid=1976340b-7347-465c-a95a-c8cc124b442a.MOBFBRJMRS3BZGAM.SEARCH&ssid=ubvytcl8u80000001566802406953
499,"Tecno Camon i 2x (Gold, 64 GB)",4.6,59,4,9199,14099,,https://www.flipkart.com/tecno-camon-2x-gold-64-gb/p/itmfaj7yzefxxemb?pid=MOBFDNAV3M7YFYZW&srno=b_21_499&otracker=browse&lid=LSTMOBFDNAV3M7YFYZWLUVQZL&fm=organic&iid=c8c1d8c0-95e8-41ec-83f0-8150cd3a804f.MOBFDNAV3M7YFYZW.SEARCH&ssid=ubvytcl8u80000001566802406953
500,"Colors ELITE (White, 16 GB)",3.1,192,40,3999,,,https://www.flipkart.com/colors-elite-white-16-gb/p/itmeju6sweknaqsh?pid=MOBEJU6SNBFWEGWT&srno=b_21_500&otracker=browse&lid=LSTMOBEJU6SNBFWEGWTG28SGR&fm=organic&iid=a468a443-5c76-4b25-b77d-99703dd138bd.MOBEJU6SNBFWEGWT.SEARCH&ssid=ubvytcl8u80000001566802406953
501,"Samsung Galaxy Note 9 (Metallic Copper, 128 GB)",4.6,1835,242,73600,,,https://www.flipkart.com/samsung-galaxy-note-9-metallic-copper-128-gb/p/itmf7x9zfghwaefw?pid=MOBF7HXTC2J7YZ2E&srno=b_21_501&otracker=browse&lid=LSTMOBF7HXTC2J7YZ2EZVTVX6&fm=organic&iid=fa3c5dd8-9217-4abf-8b28-247d8022ebe6.MOBF7HXTC2J7YZ2E.SEARCH&ssid=ubvytcl8u80000001566802406953
502,"InFocus Bingo 21 (Blue, 8 GB)",3.7,1278,281,4499,,,https://www.flipkart.com/infocus-bingo-21-blue-8-gb/p/itmeuyd8ruxpruy6?pid=MOBEGNVGHZJXQHDG&srno=b_21_502&otracker=browse&lid=LSTMOBEGNVGHZJXQHDGM7RLGM&fm=organic&iid=ddfd18a0-2cf3-44c1-85d4-283bf99d5d90.MOBEGNVGHZJXQHDG.SEARCH&ssid=ubvytcl8u80000001566802406953
503,"Panasonic P75 (Champagne Gold, 8 GB)",3.8,1683,298,3690,,,https://www.flipkart.com/panasonic-p75-champagne-gold-8-gb/p/itmek38heygm4nru?pid=MOBEK38HGMS43QHJ&srno=b_21_503&otracker=browse&lid=LSTMOBEK38HGMS43QHJJ57MFA&fm=organic&iid=48ffebc7-1dad-450c-8961-82c393d969ed.MOBEK38HGMS43QHJ.SEARCH&ssid=ubvytcl8u80000001566802406953
504,"Panasonic Eluga Z1 (Blue, 32 GB)",4.3,1709,253,6990,10990,,https://www.flipkart.com/panasonic-eluga-z1-blue-32-gb/p/itmfdzwkh2fduuyx?pid=MOBFDZWKRMW6T5GH&srno=b_21_504&otracker=browse&lid=LSTMOBFDZWKRMW6T5GH1MODSS&fm=organic&iid=6bfa3d37-35ac-4bb5-b7ce-562dfd6719da.MOBFDZWKRMW6T5GH.SEARCH&ssid=ubvytcl8u80000001566802406953
505,"Spice Xlife Victor 4 (Black & Champagne, 8 GB)",,,,3439,3620,,https://www.flipkart.com/spice-xlife-victor-4-black-champagne-8-gb/p/itmevxpf4fryfyhv?pid=MOBEVXPFQAGBYQ55&srno=b_22_505&otracker=browse&lid=LSTMOBEVXPFQAGBYQ55XZTTN4&fm=organic&iid=a440efad-7d9f-4da3-96f5-3c75444805bd.MOBEVXPFQAGBYQ55.SEARCH&ssid=bwd5bnevsg0000001566802409805
506,"Redmi 3S Prime (Gold, 32 GB)",4.3,471003,89161,8999,,,https://www.flipkart.com/redmi-3s-prime-gold-32-gb/p/itmehbejabfb46rg?pid=MOBEKWZYSHHJNWGZ&srno=b_22_506&otracker=browse&lid=LSTMOBEKWZYSHHJNWGZFX9ZZP&fm=organic&iid=e686730c-a71e-4c84-9b2d-e287f0e47f6a.MOBEKWZYSHHJNWGZ.SEARCH&ssid=bwd5bnevsg0000001566802409805
507,"Spice Stellar Jazz (White, 512 MB)",3.7,32,10,3799,3999,,https://www.flipkart.com/spice-stellar-jazz-white-512-mb/p/itme6gy7hhznsre3?pid=MOBDHARMQ2GD6V3A&srno=b_22_507&otracker=browse&lid=LSTMOBDHARMQ2GD6V3A4OWKSM&fm=organic&iid=b055b120-f08d-490c-a1ed-9f1bd0e76314.MOBDHARMQ2GD6V3A.SEARCH&ssid=bwd5bnevsg0000001566802409805
508,"Samsung Galaxy S10 Plus (Ceramic Black, 512 GB)",4.7,946,109,91900,99000,,https://www.flipkart.com/samsung-galaxy-s10-plus-ceramic-black-512-gb/p/itmfdyp69zhpygfz?pid=MOBFDNHAEBRVM7NZ&srno=b_22_508&otracker=browse&lid=LSTMOBFDNHAEBRVM7NZMPAO4P&fm=organic&iid=2eecfe7f-ba89-47db-ac34-9aeaf29ec615.MOBFDNHAEBRVM7NZ.SEARCH&ssid=bwd5bnevsg0000001566802409805
509,"Rage 35 GN (Black, 512 MB)",3.9,10,2,2049,,,https://www.flipkart.com/rage-35-gn-black-512-mb/p/itmevt7nxnzgujfy?pid=MOBE2F33HFDRHP7Z&srno=b_22_509&otracker=browse&lid=LSTMOBE2F33HFDRHP7ZXQUH8V&fm=organic&iid=4aff0a54-8a1e-40d3-b68d-ec2b1cc8e777.MOBE2F33HFDRHP7Z.SEARCH&ssid=bwd5bnevsg0000001566802409805
510,"Apple iPhone XS (Gold, 512 GB)",4.7,780,102,134900,,,https://www.flipkart.com/apple-iphone-xs-gold-512-gb/p/itmf944ephf6hcyk?pid=MOBF944EJH95XRGS&srno=b_22_510&otracker=browse&lid=LSTMOBF944EJH95XRGSNB2UXA&fm=organic&iid=fbe11005-1f7e-498a-9d50-d1d90a1f8f51.MOBF944EJH95XRGS.SEARCH&ssid=bwd5bnevsg0000001566802409805
511,"Honor 4C (Black, 8 GB)",4.1,12629,1522,8999,,,https://www.flipkart.com/honor-4c-black-8-gb/p/itmeuyda7mg77h8r?pid=MOBE6KKB3UGHKPHM&srno=b_22_511&otracker=browse&lid=LSTMOBE6KKB3UGHKPHMQMTBP7&fm=organic&iid=67891d04-f1a5-4102-9ab1-1d1b7913c2f6.MOBE6KKB3UGHKPHM.SEARCH&ssid=bwd5bnevsg0000001566802409805
512,"Honor 4C (White, 8 GB)",4.1,12629,1522,8999,,,https://www.flipkart.com/honor-4c-white-8-gb/p/itmeuyda7mg77h8r?pid=MOBE6KKBNAGVGP3R&srno=b_22_512&otracker=browse&lid=LSTMOBE6KKBNAGVGP3RZSKY9W&fm=organic&iid=32999141-e8d7-487a-b627-7704b5eac4c9.MOBE6KKBNAGVGP3R.SEARCH&ssid=bwd5bnevsg0000001566802409805
513,"Tecno CAMON i Sky 3 (Champagne Gold, 32 GB)",4,49,4,7549,9999,,https://www.flipkart.com/tecno-camon-sky-3-champagne-gold-32-gb/p/itmffthjtfz62yua?pid=MOBFEJPFPGYEV3JT&srno=b_22_513&otracker=browse&lid=LSTMOBFEJPFPGYEV3JTSYAPGB&fm=organic&iid=3a2c9978-a26f-4f6c-9f57-05f308c24f16.MOBFEJPFPGYEV3JT.SEARCH&ssid=bwd5bnevsg0000001566802409805
514,"Honor 8 Pro (Midnight Black, 128 GB)",4.4,11025,2560,29999,,,https://www.flipkart.com/honor-8-pro-midnight-black-128-gb/p/itmeymafrghbjcpf?pid=MOBEWXHMVYBBMZGJ&srno=b_22_514&otracker=browse&lid=LSTMOBEWXHMVYBBMZGJSEU6TQ&fm=organic&iid=a473fbf1-a9cb-451e-9bf0-cf162efb1ee7.MOBEWXHMVYBBMZGJ.SEARCH&ssid=bwd5bnevsg0000001566802409805
515,"Honor 8 Pro (Navy Blue, 128 GB)",4.4,11025,2560,29999,,,https://www.flipkart.com/honor-8-pro-navy-blue-128-gb/p/itmeymafrghbjcpf?pid=MOBEWXHMXQVMHTA9&srno=b_22_515&otracker=browse&lid=LSTMOBEWXHMXQVMHTA9HRNJOZ&fm=organic&iid=626f3389-d611-4cdf-a562-551350221de8.MOBEWXHMXQVMHTA9.SEARCH&ssid=bwd5bnevsg0000001566802409805
516,"Asus Zenfone Max Pro M1 (Grey, 64 GB)",4.3,163302,25501,11999,14999,,https://www.flipkart.com/asus-zenfone-max-pro-m1-grey-64-gb/p/itmf79gxzkfg7tqk?pid=MOBF4UQ9KTEQKQZE&srno=b_22_516&otracker=browse&lid=LSTMOBF4UQ9KTEQKQZEGMRMUJ&fm=organic&iid=e22c0c34-2cdc-4481-b31a-028a25496716.MOBF4UQ9KTEQKQZE.SEARCH&ssid=bwd5bnevsg0000001566802409805
517,"Viaan EMPOWER V451 (Grey, 8 GB)",3.4,26,8,2499,,,https://www.flipkart.com/viaan-empower-v451-grey-8-gb/p/itmeqjazjsrugjkz?pid=MOBEQJAZDS52KXVV&srno=b_22_517&otracker=browse&lid=LSTMOBEQJAZDS52KXVVVQ9ADO&fm=organic&iid=c3aee11b-b076-4847-ae3b-4c832a383aa4.MOBEQJAZDS52KXVV.SEARCH&ssid=bwd5bnevsg0000001566802409805
518,"Samsung Galaxy J7 - 6 (New 2016 Edition) (Gold, 16 GB)",4.3,75434,11752,13800,,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-gold-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWDK4WBGNU&srno=b_22_518&otracker=browse&lid=LSTMOBEG4XWDK4WBGNUARSCAX&fm=organic&iid=95a089c4-831f-4c69-b72f-f0d83e53257c.MOBEG4XWDK4WBGNU.SEARCH&ssid=bwd5bnevsg0000001566802409805
519,"Samsung Galaxy J7 - 6 (New 2016 Edition) (White, 16 GB)",4.3,75434,11752,13800,,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-white-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWG33HXYT7&srno=b_22_519&otracker=browse&lid=LSTMOBEG4XWG33HXYT74IUGYP&fm=organic&iid=a25a71dd-cf8e-4a55-9b7a-10720c765529.MOBEG4XWG33HXYT7.SEARCH&ssid=bwd5bnevsg0000001566802409805
520,"Samsung Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB)",4.3,75434,11752,7490,13800,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-black-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWMBDGZVEX&srno=b_22_520&otracker=browse&lid=LSTMOBEG4XWMBDGZVEX15B0YO&fm=organic&iid=4841bc53-df91-4def-9c62-dc844dc35ec3.MOBEG4XWMBDGZVEX.SEARCH&ssid=bwd5bnevsg0000001566802409805
521,"InFocus A3 (Platinum Gold, 16 GB)",3.8,951,168,5999,,,https://www.flipkart.com/infocus-a3-platinum-gold-16-gb/p/itmf2zfmtujhuwt8?pid=MOBF2Y5CK3PAWWKB&srno=b_22_521&otracker=browse&lid=LSTMOBF2Y5CK3PAWWKBN8XJ5H&fm=organic&iid=419eb066-a530-4bd2-af5a-e0dd87cea622.MOBF2Y5CK3PAWWKB.SEARCH&ssid=bwd5bnevsg0000001566802409805
522,"Sugar F7 Mini (Gold, 32 GB)",,,,6789,,,https://www.flipkart.com/sugar-f7-mini-gold-32-gb/p/itmffm62zuhyzyye?pid=MOBFFM62PHTBJA6N&srno=b_22_522&otracker=browse&lid=LSTMOBFFM62PHTBJA6NOXRIVF&fm=organic&iid=0df98f45-8afc-4b9b-8d78-24e5ca18906d.MOBFFM62PHTBJA6N.SEARCH&ssid=bwd5bnevsg0000001566802409805
523,"Panasonic T50 (Midnight Blue, 8 GB)",3.7,796,141,4370,,,https://www.flipkart.com/panasonic-t50-midnight-blue-8-gb/p/itmeh4yt3wnt26su?pid=MOBEH4YTT2HCF8MQ&srno=b_22_523&otracker=browse&lid=LSTMOBEH4YTT2HCF8MQ5WAEXK&fm=organic&iid=99d4c9bf-a7b6-4c5a-aec3-e3a502b336c0.MOBEH4YTT2HCF8MQ.SEARCH&ssid=bwd5bnevsg0000001566802409805
524,"Realme 2 (Diamond Blue, 32 GB)",4.5,450011,49269,9959,10590,,https://www.flipkart.com/realme-2-diamond-blue-32-gb/p/itmf8maypywnh63w?pid=MOBF85SCWNKZRY78&srno=b_22_524&otracker=browse&lid=LSTMOBF85SCWNKZRY783PVT7S&fm=organic&iid=adb7205c-aa99-4c49-8625-49d6f32dd8a6.MOBF85SCWNKZRY78.SEARCH&ssid=bwd5bnevsg0000001566802409805
525,"Zen Admire Glow (Champagne & Gold, 8 GB)",3,23,6,2689,,,https://www.flipkart.com/zen-admire-glow-champagne-gold-8-gb/p/itmevt7wdzwzbfx6?pid=MOBEQYHFR9NHUMX8&srno=b_22_525&otracker=browse&lid=LSTMOBEQYHFR9NHUMX8NQHDEK&fm=organic&iid=0c912dfe-82c0-4104-9084-ef60e533ab86.MOBEQYHFR9NHUMX8.SEARCH&ssid=bwd5bnevsg0000001566802409805
526,"Ginger Jupiter (Black, 16 GB)",,,,3499,,,https://www.flipkart.com/ginger-jupiter-black-16-gb/p/itmf7ggwqpkr9xzn?pid=MOBF7HJDKTXQGDAZ&srno=b_22_526&otracker=browse&lid=LSTMOBF7HJDKTXQGDAZWUWZK2&fm=organic&iid=cfe16cbf-3201-4bfd-87c5-ebe842356ca3.MOBF7HJDKTXQGDAZ.SEARCH&ssid=bwd5bnevsg0000001566802409805
527,"Micromax Micromax Canvas Blaze 4G+ (Blue, 8 GB)",3.7,131,21,3799,,,https://www.flipkart.com/micromax-canvas-blaze-4g-blue-8-gb/p/itmefefhbxjswwdc?pid=MOBEFEFHPNMHJJ7Q&srno=b_22_527&otracker=browse&lid=LSTMOBEFEFHPNMHJJ7Q33QBDB&fm=organic&iid=25d18e9c-c8ee-4ff9-891e-6b87b2e544f8.MOBEFEFHPNMHJJ7Q.SEARCH&ssid=bwd5bnevsg0000001566802409805
528,"Asus Zenfone 5 (White, 8 GB)",4.1,48497,6039,8499,,,https://www.flipkart.com/asus-zenfone-5-white-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYEVPRRGFZP&srno=b_22_528&otracker=browse&lid=LSTMOBE3HYEVPRRGFZP01LDGD&fm=organic&iid=927f6518-0ff3-4ab5-8948-1a0f1630ff41.MOBE3HYEVPRRGFZP.SEARCH&ssid=bwd5bnevsg0000001566802409805
529,"Karbonn Alfa A112 (Black/Champagne, 512 MB)",3.2,242,36,1999,,,https://www.flipkart.com/karbonn-alfa-a112-black-champagne-512-mb/p/itmeeg6gzjzhgdmw?pid=MOBEEG6GH8PCXZSF&srno=b_23_529&otracker=browse&lid=LSTMOBEEG6GH8PCXZSFQJOZXP&fm=organic&iid=40b4927e-dabd-4cd3-9b41-a0a7908e5876.MOBEEG6GH8PCXZSF.SEARCH&ssid=amwxj6e3rk0000001566802412568
