Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
614,"Asus Zenfone Go (2nd Gen) (White, 8 GB)",3.7,1140,139,5299,,,https://www.flipkart.com/asus-zenfone-go-2ndgen-white-8-gb/p/itmehpghepgzgwcv?pid=MOBEHPGHRGDHHBHZ&srno=b_26_614&otracker=browse&lid=LSTMOBEHPGHRGDHHBHZKRFSMR&fm=organic&iid=b30ab90e-9bb5-4cc5-8c2f-27ba682c68a3.MOBEHPGHRGDHHBHZ.SEARCH&ssid=4r75kvqx8g0000001566802279198
615,"Micromax Canvas 5 (Maple Wood, 32 GB)",3.8,2651,566,14999,,,https://www.flipkart.com/micromax-canvas-5-maple-wood-32-gb/p/itmevt8ypnebfrm7?pid=MOBEVT45TADW7NFA&srno=b_26_615&otracker=browse&lid=LSTMOBEVT45TADW7NFAMWPCUW&fm=organic&iid=0d427bb8-2ef7-4cb1-9ab3-e3bc8d154303.MOBEVT45TADW7NFA.SEARCH&ssid=4r75kvqx8g0000001566802279198
616,"Lava Z60 (Gold, 16 GB)",3.9,2114,341,4499,6499,,https://www.flipkart.com/lava-z60-gold-16-gb/p/itmeycgmxym53kyf?pid=MOBEYCGMVTHPNSSZ&srno=b_26_616&otracker=browse&lid=LSTMOBEYCGMVTHPNSSZGAMHR6&fm=organic&iid=2184cc0f-04eb-4d63-b231-26fa6c315e46.MOBEYCGMVTHPNSSZ.SEARCH&ssid=4r75kvqx8g0000001566802279198
617,"Intex Aqua Lions T1 (Black, 8 GB)",,,,4695,5999,,https://www.flipkart.com/intex-aqua-lions-t1-black-8-gb/p/itmfa9gutzd3zheu?pid=MOBFA9GCED7GTMKJ&srno=b_26_617&otracker=browse&lid=LSTMOBFA9GCED7GTMKJYN2ZIO&fm=organic&iid=aac4e5d6-1587-4d8b-b95f-73d62a8cac3f.MOBFA9GCED7GTMKJ.SEARCH&ssid=4r75kvqx8g0000001566802279198
618,"Samsung Galaxy J2 Core (Gold, 8 GB)",4.2,5534,495,6190,,,https://www.flipkart.com/samsung-galaxy-j2-core-gold-8-gb/p/itmf8bfpjfu9deas?pid=MOBF8BFPKTJ7EY7K&srno=b_26_618&otracker=browse&lid=LSTMOBF8BFPKTJ7EY7KSESVI2&fm=organic&iid=6a5177d4-ee5a-496b-963e-0471b636e74c.MOBF8BFPKTJ7EY7K.SEARCH&ssid=4r75kvqx8g0000001566802279198
619,"Samsung Grand Prime (Grey, 8 GB)",4,2074,298,8500,,,https://www.flipkart.com/samsung-grand-prime-grey-8-gb/p/itmeyfhgsmjvnbhz?pid=MOBEYAW2ZYEVJ5TA&srno=b_26_619&otracker=browse&lid=LSTMOBEYAW2ZYEVJ5TATVVEXR&fm=organic&iid=e530a4cb-492f-44b3-a453-b3d9f5382309.MOBEYAW2ZYEVJ5TA.SEARCH&ssid=4r75kvqx8g0000001566802279198
620,"Samsung Galaxy Star Pro (Midnight Black, 4 GB)",3.7,5834,667,4490,,,https://www.flipkart.com/samsung-galaxy-star-pro-midnight-black-4-gb/p/itme5hvzh3sezmhz?pid=MOBDQ22YUJ8ZFXKW&srno=b_26_620&otracker=browse&lid=LSTMOBDQ22YUJ8ZFXKWJMXYCG&fm=organic&iid=dcf1c4cc-d886-4df3-a072-7ea48573d48f.MOBDQ22YUJ8ZFXKW.SEARCH&ssid=4r75kvqx8g0000001566802279198
621,"Lenovo A319 (Black, 4 GB)",3.6,408,24,4200,,,https://www.flipkart.com/lenovo-a319-black-4-gb/p/itmefk5g3r7skghx?pid=MOBEFK5F7KWB2H9K&srno=b_26_621&otracker=browse&lid=LSTMOBEFK5F7KWB2H9KMPUFNS&fm=organic&iid=b752d812-047e-4805-9bf0-eb446e618d1c.MOBEFK5F7KWB2H9K.SEARCH&ssid=4r75kvqx8g0000001566802279198
622,"Asus Zenfone 3 (Gold, 64 GB)",4.3,2134,591,28999,,,https://www.flipkart.com/asus-zenfone-3-gold-64-gb/p/itmezh2hkqftpnnp?pid=MOBEZGUBHUXHZGSW&srno=b_26_622&otracker=browse&lid=LSTMOBEZGUBHUXHZGSWV7EIOH&fm=organic&iid=0c79f471-51b2-48a8-9cf7-4d5072aac476.MOBEZGUBHUXHZGSW.SEARCH&ssid=4r75kvqx8g0000001566802279198
623,"XCCESS A1 Elite (Black, 8 GB)",3.3,18,4,3949,,,https://www.flipkart.com/xccess-a1-elite-black-8-gb/p/itmejqpmvf22yyad?pid=MOBEJQPM46ACJJT7&srno=b_26_623&otracker=browse&lid=LSTMOBEJQPM46ACJJT7CUCIWI&fm=organic&iid=0c9c4ce1-e648-4846-9524-f9d2111e43e3.MOBEJQPM46ACJJT7.SEARCH&ssid=4r75kvqx8g0000001566802279198
624,"OPPO A83 (2018 Edition) (Champagne, 64 GB)",4.3,8323,954,13990,16990,,https://www.flipkart.com/oppo-a83-2018-edition-champagne-64-gb/p/itmf4fsafxvrxm5t?pid=MOBF4FSAHCYVJQD2&srno=b_26_624&otracker=browse&lid=LSTMOBF4FSAHCYVJQD2ZF3IB3&fm=organic&iid=b2d15bf0-4e57-42a9-92d6-68e87063e2e1.MOBF4FSAHCYVJQD2.SEARCH&ssid=4r75kvqx8g0000001566802279198
625,"Lenovo A2010 (Black, 8 GB)",3.9,38115,4051,4990,,,https://www.flipkart.com/lenovo-a2010-black-8-gb/p/itmeuyd9mhjvw9mu?pid=MOBE93H6HDGDSWJY&srno=b_27_625&otracker=browse&lid=LSTMOBE93H6HDGDSWJY87WWL5&fm=organic&iid=9e248b86-3a1c-40f9-ac6d-c2c462073042.MOBE93H6HDGDSWJY.SEARCH&ssid=5i1zy2jqkg0000001566802282030
626,"Micromax Vdeo 1 (Champange, 8 GB)",3.7,7328,846,2698,,,https://www.flipkart.com/micromax-vdeo-1-champange-8-gb/p/itmer9368wurnwja?pid=MOBER936SZR8HUNF&srno=b_27_626&otracker=browse&lid=LSTMOBER936SZR8HUNF5BHLR3&fm=organic&iid=b15a8bdc-0684-4509-987b-7e317c34ed13.MOBER936SZR8HUNF.SEARCH&ssid=5i1zy2jqkg0000001566802282030
627,"Samsung Galaxy Core 2 (Black, 4 GB)",3.8,3079,270,5920,,,https://www.flipkart.com/samsung-galaxy-core-2-black-4-gb/p/itmefyrbshf26gbw?pid=MOBDZB3Q8WJNKVHG&srno=b_27_627&otracker=browse&lid=LSTMOBDZB3Q8WJNKVHG2FGRNO&fm=organic&iid=f30ff845-df30-4798-9a97-596e19607d29.MOBDZB3Q8WJNKVHG.SEARCH&ssid=5i1zy2jqkg0000001566802282030
628,"Lenovo A6600 Plus (White, 16 GB)",3.9,490,73,6266,,,https://www.flipkart.com/lenovo-a6600-plus-white-16-gb/p/itmeuyd8hzfdghn9?pid=MOBENQB6RBP4FZUE&srno=b_27_628&otracker=browse&lid=LSTMOBENQB6RBP4FZUEXKW1YX&fm=organic&iid=b26bd577-1e5a-47a3-adf7-1e160f381991.MOBENQB6RBP4FZUE.SEARCH&ssid=5i1zy2jqkg0000001566802282030
629,"Samsung Galaxy S5 (Shimmery White, 16 GB)",3.9,11153,1929,21999,,,https://www.flipkart.com/samsung-galaxy-s5-shimmery-white-16-gb/p/itme5z9gkxgmfsf6?pid=MOBDUUDTADHVQZXG&srno=b_27_629&otracker=browse&lid=LSTMOBDUUDTADHVQZXG1A4DZI&fm=organic&iid=3f857ba8-3bf6-4818-ae52-62b79cff2dea.MOBDUUDTADHVQZXG.SEARCH&ssid=5i1zy2jqkg0000001566802282030
630,"Lava A71 (Dream Black, 8 GB)",3.6,475,96,5849,,,https://www.flipkart.com/lava-a71-dream-black-8-gb/p/itmeuyd8v3phk9g3?pid=MOBEFGHY2ZYZV9PW&srno=b_27_630&otracker=browse&lid=LSTMOBEFGHY2ZYZV9PW171976&fm=organic&iid=d633d23f-ba01-4129-ad5d-335f6ba94446.MOBEFGHY2ZYZV9PW.SEARCH&ssid=5i1zy2jqkg0000001566802282030
631,"Lava Iris Alfa L (White, 8 GB)",3.7,265,36,6849,,,https://www.flipkart.com/lava-iris-alfa-l-white-8-gb/p/itme8ateucp3my5z?pid=MOBE6SFZXGJWSBWH&srno=b_27_631&otracker=browse&lid=LSTMOBE6SFZXGJWSBWHURNBSX&fm=organic&iid=7af35fe1-594e-45a5-bb10-4227047ce25f.MOBE6SFZXGJWSBWH.SEARCH&ssid=5i1zy2jqkg0000001566802282030
632,"Itel A42 Plus (Phantomblack, 16 GB)",4,20,1,5850,,,https://www.flipkart.com/itel-a42-plus-phantomblack-16-gb/p/itmf5bc8qs4dt27m?pid=MOBF5AE8U9KSGRFZ&srno=b_27_632&otracker=browse&lid=LSTMOBF5AE8U9KSGRFZ2VPACQ&fm=organic&iid=cd00951e-33e5-4c8a-a746-a3854902378e.MOBF5AE8U9KSGRFZ.SEARCH&ssid=5i1zy2jqkg0000001566802282030
633,"BSNL My Phone 42 (White, 2 GB)",2.5,108,14,2599,,,https://www.flipkart.com/bsnl-my-phone-42-white-2-gb/p/itmeuycy88cmayu2?pid=MOBE2F2ZXDVKYVBD&srno=b_27_633&otracker=browse&lid=LSTMOBE2F2ZXDVKYVBDYTWPZS&fm=organic&iid=639d8032-e5d7-48be-80e0-23eb0878af99.MOBE2F2ZXDVKYVBD.SEARCH&ssid=5i1zy2jqkg0000001566802282030
634,"Tecno Camon I Air 2+ (Aqua Blue, 32 GB)",4.1,66,8,8990,10499,,https://www.flipkart.com/tecno-camon-air-2-aqua-blue-32-gb/p/itmfa2rhzehhy2pr?pid=MOBFB2FBTBZVNRF6&srno=b_27_634&otracker=browse&lid=LSTMOBFB2FBTBZVNRF6AXCWR6&fm=organic&iid=4061b308-c84f-4058-8dbd-5c55fef32b25.MOBFB2FBTBZVNRF6.SEARCH&ssid=5i1zy2jqkg0000001566802282030
635,"Lava A82 (White/WHITEM, 8 GB)",3.5,1164,171,2999,,,https://www.flipkart.com/lava-a82-white-whitem-8-gb/p/itmeuydaxfagzpuk?pid=MOBEJU4JSSN8GZ5Z&srno=b_27_635&otracker=browse&lid=LSTMOBEJU4JSSN8GZ5Z5ARYTP&fm=organic&iid=2129604b-fc48-4b37-b5bc-5453451dd0e4.MOBEJU4JSSN8GZ5Z.SEARCH&ssid=5i1zy2jqkg0000001566802282030
636,"Lava A82 (Gold/GoldM, 8 GB)",3.5,1164,171,3749,,,https://www.flipkart.com/lava-a82-gold-goldm-8-gb/p/itmeuydaxfagzpuk?pid=MOBEJU4JBRGGHNB6&srno=b_27_636&otracker=browse&lid=LSTMOBEJU4JBRGGHNB6NXJ1JP&fm=organic&iid=b917252f-ca05-4ad2-89d2-b43975bf0418.MOBEJU4JBRGGHNB6.SEARCH&ssid=5i1zy2jqkg0000001566802282030
637,"Honor 9N (Robin Egg Blue, 32 GB)",4.4,212616,21138,12500,,,https://www.flipkart.com/honor-9n-robin-egg-blue-32-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8U3DW8WYB6&srno=b_27_637&otracker=browse&lid=LSTMOBF8D8U3DW8WYB6IVXGKN&fm=organic&iid=e33d49b6-f1a6-43a2-96a9-863a77a62fab.MOBF8D8U3DW8WYB6.SEARCH&ssid=5i1zy2jqkg0000001566802282030
638,"Samsung Galaxy J2-2017 (Absolute black, 8 GB)",4.2,3748,334,6000,,,https://www.flipkart.com/samsung-galaxy-j2-2017-absolute-black-8-gb/p/itmeym9wqazmrqzy?pid=MOBEYM9W5YZQPZZ2&srno=b_27_638&otracker=browse&lid=LSTMOBEYM9W5YZQPZZ2SICHKY&fm=organic&iid=af9560df-0a9d-455d-afe1-7504ac05dca5.MOBEYM9W5YZQPZZ2.SEARCH&ssid=5i1zy2jqkg0000001566802282030
639,"Celkon Cliq 2 (Black&Grey, 32 GB)",3.1,9,0,8110,,,https://www.flipkart.com/celkon-cliq-2-black-grey-32-gb/p/itmf6uzzkdb4hwmk?pid=MOBF6UBG3A3HKYMS&srno=b_27_639&otracker=browse&lid=LSTMOBF6UBG3A3HKYMSUZXREY&fm=organic&iid=387dc2f4-4dfe-4c16-b0dd-5bd38abbbc29.MOBF6UBG3A3HKYMS.SEARCH&ssid=5i1zy2jqkg0000001566802282030
640,"Itel Selfiepro S41 (Obsidian Black, 16 GB)",4.1,41,4,7800,,,https://www.flipkart.com/itel-selfiepro-s41-obsidian-black-16-gb/p/itmf5bczzmzhpdzp?pid=MOBF5AKSU5RT2TZZ&srno=b_27_640&otracker=browse&lid=LSTMOBF5AKSU5RT2TZZNFV8IN&fm=organic&iid=bbfdcec2-d58f-4dcb-a044-faebcce839d2.MOBF5AKSU5RT2TZZ.SEARCH&ssid=5i1zy2jqkg0000001566802282030
641,"Samsung Galaxy J1 Ace (White, 4 GB)",3.9,2275,250,4499,,,https://www.flipkart.com/samsung-galaxy-j1-ace-white-4-gb/p/itmegnfcfecbpk8t?pid=MOBEAZ67CYGB3VC3&srno=b_27_641&otracker=browse&lid=LSTMOBEAZ67CYGB3VC3TPAVLB&fm=organic&iid=54df4552-a76a-40f1-ad7c-3402f0093e1d.MOBEAZ67CYGB3VC3.SEARCH&ssid=5i1zy2jqkg0000001566802282030
642,"Samsung Galaxy A9 Pro (Gold, 32 GB)",4.3,3367,805,19980,,,https://www.flipkart.com/samsung-galaxy-a9-pro-gold-32-gb/p/itmemzhfwbzksmre?pid=MOBEMZHFNAEVAJK9&srno=b_27_642&otracker=browse&lid=LSTMOBEMZHFNAEVAJK9FTIMBA&fm=organic&iid=761ec2f1-07e4-4300-a94f-f96a57c59dec.MOBEMZHFNAEVAJK9.SEARCH&ssid=5i1zy2jqkg0000001566802282030
643,"Spice Xlife Proton5 Pro (Black & Gold, 8 GB)",,,,4500,,,https://www.flipkart.com/spice-xlife-proton5-pro-black-gold-8-gb/p/itmetw8pg4gsqre9?pid=MOBETW8P3GCHPNWF&srno=b_27_643&otracker=browse&lid=LSTMOBETW8P3GCHPNWFJXSFSW&fm=organic&iid=b5823323-5861-487d-bbe0-5c06185cf286.MOBETW8P3GCHPNWF.SEARCH&ssid=5i1zy2jqkg0000001566802282030
644,"Lava A97 IPS Signature Edition 4G with VoLTE (Gold & Black, 8 GB)",3.9,307,44,4399,,,https://www.flipkart.com/lava-a97-ips-signature-4g-volte-gold-black-8-gb/p/itmexbmjhwyezy6z?pid=MOBEXBMJTMCJJBUT&srno=b_27_644&otracker=browse&lid=LSTMOBEXBMJTMCJJBUTJU4FY5&fm=organic&iid=316a4276-c817-4194-af15-66d3bcc742f9.MOBEXBMJTMCJJBUT.SEARCH&ssid=5i1zy2jqkg0000001566802282030
645,"Adcom Thunder A-350i (White, 512 MB)",,,,1790,,,https://www.flipkart.com/adcom-thunder-a-350i-white-512-mb/p/itmeuydfdq82zhyp?pid=MOBDQH57HRVBGA2S&srno=b_27_645&otracker=browse&lid=LSTMOBDQH57HRVBGA2SIYCMSS&fm=organic&iid=02c3314c-6653-4e38-a93a-d6836250471f.MOBDQH57HRVBGA2S.SEARCH&ssid=5i1zy2jqkg0000001566802282030
646,"Panasonic T40 (Dark Grey, 8 GB)",3.8,520,54,4740,,,https://www.flipkart.com/panasonic-t40-dark-grey-8-gb/p/itmeuyd2h8az3p88?pid=MOBE2YYYUJW7SDZP&srno=b_27_646&otracker=browse&lid=LSTMOBE2YYYUJW7SDZPIY83DI&fm=organic&iid=10dd54fd-fd7b-4ea7-bc38-61db61a346d1.MOBE2YYYUJW7SDZP.SEARCH&ssid=5i1zy2jqkg0000001566802282030
647,"JIVI Prime P30 (Grey, 8 GB)",3.8,33,8,3790,5499,,https://www.flipkart.com/jivi-prime-p30-grey-8-gb/p/itmf33g8zw6ggjgz?pid=MOBF3UCXJHMWCCNH&srno=b_27_647&otracker=browse&lid=LSTMOBF3UCXJHMWCCNHZIVXHM&fm=organic&iid=d8a48ebe-9e61-4719-8619-0b9f89657af1.MOBF3UCXJHMWCCNH.SEARCH&ssid=5i1zy2jqkg0000001566802282030
648,"Panasonic Eluga I2 3GB (Gold, 16 GB)",3.9,23,3,8488,,,https://www.flipkart.com/panasonic-eluga-i2-3gb-gold-16-gb/p/itmewn5mshfhxsyh?pid=MOBEWN5MFGVUCFJJ&srno=b_27_648&otracker=browse&lid=LSTMOBEWN5MFGVUCFJJUV4RHZ&fm=organic&iid=56032172-f9c9-4c4c-b899-da4efd5aea85.MOBEWN5MFGVUCFJJ.SEARCH&ssid=5i1zy2jqkg0000001566802282030
649,"Camerii Ginger (Golden, 4 GB)",2.2,19,7,3449,,,https://www.flipkart.com/camerii-ginger-golden-4-gb/p/itmea57rg9zbzerp?pid=MOBEA57Q8CJMMURS&srno=b_28_649&otracker=browse&lid=LSTMOBEA57Q8CJMMURSXEJC9X&fm=organic&iid=25648831-ceab-465d-84c9-56cd96f721a1.MOBEA57Q8CJMMURS.SEARCH&ssid=jfxdkn1zc00000001566802284963
650,"Samsung Galaxy S8 Plus (Midnight Black, 128 GB)",4.6,345,78,61500,,,https://www.flipkart.com/samsung-galaxy-s8-plus-midnight-black-128-gb/p/itmeuggehq2umb7u?pid=MOBEUGGE2DGK6EJH&srno=b_28_650&otracker=browse&lid=LSTMOBEUGGE2DGK6EJHSBFWH4&fm=organic&iid=3486defc-6241-486b-b64b-d90fdd80e843.MOBEUGGE2DGK6EJH.SEARCH&ssid=jfxdkn1zc00000001566802284963
651,"Google Pixel (Very Silver, 32 GB)",4.4,4373,935,57000,,,https://www.flipkart.com/google-pixel-very-silver-32-gb/p/itmemv9ssrsvgrez?pid=MOBEMV9SFVHJFMZS&srno=b_28_651&otracker=browse&lid=LSTMOBEMV9SFVHJFMZSHWM1J9&fm=organic&iid=56942061-1a16-4b60-8f18-2ecfb60f6078.MOBEMV9SFVHJFMZS.SEARCH&ssid=jfxdkn1zc00000001566802284963
652,"Samsung Galaxy Star Advance (Black, 4 GB)",3.8,833,48,3500,,,https://www.flipkart.com/samsung-galaxy-star-advance-black-4-gb/p/itme6g47r67jvvg7?pid=MOBEYAW2FRFCVE45&srno=b_28_652&otracker=browse&lid=LSTMOBEYAW2FRFCVE45BVLRLB&fm=organic&iid=5e529ed1-042e-4f29-b475-009786e689f6.MOBEYAW2FRFCVE45.SEARCH&ssid=jfxdkn1zc00000001566802284963
653,"Samsung Galaxy J1 Ace (Black, 4 GB)",3.9,2275,250,4300,,,https://www.flipkart.com/samsung-galaxy-j1-ace-black-4-gb/p/itmeaz67vqbvgcvp?pid=MOBEBFKHGJBYAWR9&srno=b_28_653&otracker=browse&lid=LSTMOBEBFKHGJBYAWR9LCQ1S9&fm=organic&iid=f33143fd-cb73-4c96-a265-ff592f9d5075.MOBEBFKHGJBYAWR9.SEARCH&ssid=jfxdkn1zc00000001566802284963
654,"Seeken SG2 (Gold, 16 GB)",,,,6399,,,https://www.flipkart.com/seeken-sg2-gold-16-gb/p/itmf8vdbhagjtnwv?pid=MOBF8XHJZ7EQKVZY&srno=b_28_654&otracker=browse&lid=LSTMOBF8XHJZ7EQKVZYCEY8QG&fm=organic&iid=90fe56f7-bcc7-41ac-92c9-aee18d1a8dcc.MOBF8XHJZ7EQKVZY.SEARCH&ssid=jfxdkn1zc00000001566802284963
655,"Samsung Galaxy A9 Pro (Black, 32 GB)",4.3,3367,805,22900,,,https://www.flipkart.com/samsung-galaxy-a9-pro-black-32-gb/p/itmemzhfub7htq6y?pid=MOBEMZHFBUKN29WT&srno=b_28_655&otracker=browse&lid=LSTMOBEMZHFBUKN29WTXWXLBM&fm=organic&iid=51ca0768-9bf2-4e8e-b014-1b3dc5d13a31.MOBEMZHFBUKN29WT.SEARCH&ssid=jfxdkn1zc00000001566802284963
656,"Rage Octa One 5.0 (Grey, 8 GB)",,,,7900,,,https://www.flipkart.com/rage-octa-one-5-0-grey-8-gb/p/itmeamgznvtjybdj?pid=MOBEAMGZKNXNF5HF&srno=b_28_656&otracker=browse&lid=LSTMOBEAMGZKNXNF5HFYROVG6&fm=organic&iid=fc9e3ed5-c444-4f48-85d8-75712baccf66.MOBEAMGZKNXNF5HF.SEARCH&ssid=jfxdkn1zc00000001566802284963
657,"Samsung Galaxy Note 5 64GB Single Sim - Gold (Gold, 64 GB)",3.9,14,3,38950,,,https://www.flipkart.com/samsung-galaxy-note-5-64gb-single-sim-gold-gold-64-gb/p/itmebf3xzr6zrnhf?pid=MOBEBF3XF555SYPY&srno=b_28_657&otracker=browse&lid=LSTMOBEBF3XF555SYPYOVHQLV&fm=organic&iid=b4d71e69-e53f-43ed-b939-d7eca02e9473.MOBEBF3XF555SYPY.SEARCH&ssid=jfxdkn1zc00000001566802284963
658,"Samsung Galaxy A7 (Midnight Black, 16 GB)",4.1,679,139,11999,,,https://www.flipkart.com/samsung-galaxy-a7-midnight-black-16-gb/p/itme9f3j7bfk2g23?pid=MOBE4U8NGG6MXJWC&srno=b_28_658&otracker=browse&lid=LSTMOBE4U8NGG6MXJWCMG932C&fm=organic&iid=72342397-844c-4d9a-9293-471678652276.MOBE4U8NGG6MXJWC.SEARCH&ssid=jfxdkn1zc00000001566802284963
659,"Vivo V1 (White, 16 GB)",3.7,171,66,13499,,,https://www.flipkart.com/vivo-v1-white-16-gb/p/itmed4cmg68hjd95?pid=MOBED4CMGZHDNHPR&srno=b_28_659&otracker=browse&lid=LSTMOBED4CMGZHDNHPRWW1VHF&fm=organic&iid=0c223a82-d519-4e2b-be9b-28b64f0131d3.MOBED4CMGZHDNHPR.SEARCH&ssid=jfxdkn1zc00000001566802284963
660,"Seeken SG 3 (Black, 32 GB)",,,,8499,,,https://www.flipkart.com/seeken-sg-3-black-32-gb/p/itmf8pr5c5ddvgwa?pid=MOBF8T2JVGR9NVZD&srno=b_28_660&otracker=browse&lid=LSTMOBF8T2JVGR9NVZD1UOLNH&fm=organic&iid=3680a532-0f9e-4199-918a-69cee6cea2a9.MOBF8T2JVGR9NVZD.SEARCH&ssid=jfxdkn1zc00000001566802284963
661,"Seeken SG 3 (Dazzle Blue, 32 GB)",,,,8499,,,https://www.flipkart.com/seeken-sg-3-dazzle-blue-32-gb/p/itmf8pr5c5ddvgwa?pid=MOBF8ZVSVNV46Z9B&srno=b_28_661&otracker=browse&lid=LSTMOBF8ZVSVNV46Z9BQKNPCW&fm=organic&iid=7872fe7b-ec3f-4ba6-b261-ffc6e76eef3e.MOBF8ZVSVNV46Z9B.SEARCH&ssid=jfxdkn1zc00000001566802284963
662,"Lenovo A5 (Black, 16 GB)",4.1,14047,1655,5999,6999,,https://www.flipkart.com/lenovo-a5-black-16-gb/p/itmf9wa8vv2rcyja?pid=MOBF9WA826TCMQCK&srno=b_28_662&otracker=browse&lid=LSTMOBF9WA826TCMQCKBJY7QA&fm=organic&iid=9818a3ea-d742-4e89-8aa9-7a53700537ea.MOBF9WA826TCMQCK.SEARCH&ssid=jfxdkn1zc00000001566802284963
663,"Mobiistar C2 (Blue, 16 GB)",3.9,262,27,4709,6999,,https://www.flipkart.com/mobiistar-c2-blue-16-gb/p/itmf9p33p5fjsgc7?pid=MOBF9Z5BZGQP97VQ&srno=b_28_663&otracker=browse&lid=LSTMOBF9Z5BZGQP97VQICMAPX&fm=organic&iid=8a50096e-c497-4c34-be7e-ec8079658b69.MOBF9Z5BZGQP97VQ.SEARCH&ssid=jfxdkn1zc00000001566802284963
664,"Panasonic Eluga I2 4G (METALIC GOLD, 8 GB)",3.7,355,43,6700,,,https://www.flipkart.com/panasonic-eluga-i2-4g-metalic-gold-8-gb/p/itmebfq6srshq9n7?pid=MOBEBFQ6SPPPHZGT&srno=b_28_664&otracker=browse&lid=LSTMOBEBFQ6SPPPHZGTHLTKNF&fm=organic&iid=8ed15069-e23c-49cb-b8d3-07ed9d2ae200.MOBEBFQ6SPPPHZGT.SEARCH&ssid=jfxdkn1zc00000001566802284963
665,"Asus ZenFone Max Pro M2 (Blue, 32 GB)",4.3,36117,5393,9999,15999,,https://www.flipkart.com/asus-zenfone-max-pro-m2-blue-32-gb/p/itmfb22gjfzty4am?pid=MOBFB22GBSBNYM9Y&srno=b_28_665&otracker=browse&lid=LSTMOBFB22GBSBNYM9YM5ZCNR&fm=organic&iid=380cdb7a-410e-46de-8571-069ddd81925c.MOBFB22GBSBNYM9Y.SEARCH&ssid=jfxdkn1zc00000001566802284963
666,"Vivo V5Plus Limited Edition (Matte Black, 64 GB)",4.4,1569,350,25990,,,https://www.flipkart.com/vivo-v5plus-limited-matte-black-64-gb/p/itmeskmqy39a9xka?pid=MOBESKMNXAJCCXFS&srno=b_28_666&otracker=browse&lid=LSTMOBESKMNXAJCCXFSY2RMNI&fm=organic&iid=2cbb6a6e-55c1-4b54-884a-e0a5b3dca60d.MOBESKMNXAJCCXFS.SEARCH&ssid=jfxdkn1zc00000001566802284963
667,"Samsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)",4.8,5,1,39900,,,https://www.flipkart.com/samsung-galaxy-note-5-64gb-silver-silver-titanium-64-gb/p/itmebf3xhwqnebtq?pid=MOBEBF3X7R79VZGZ&srno=b_28_667&otracker=browse&lid=LSTMOBEBF3X7R79VZGZGITNYT&fm=organic&iid=0f3d48bb-224a-4fc0-9051-63a9aeb833d9.MOBEBF3X7R79VZGZ.SEARCH&ssid=jfxdkn1zc00000001566802284963
668,"Samsung Galaxy J1 (4G) (White, 8 GB)",4,1573,258,7550,,,https://www.flipkart.com/samsung-galaxy-j1-4g-white-8-gb/p/itmeqbgbxgagzugr?pid=MOBEQBGBKYSNHDGT&srno=b_28_668&otracker=browse&lid=LSTMOBEQBGBKYSNHDGTD8NTAT&fm=organic&iid=b1978d35-0458-4288-a79a-1696b2fd8c07.MOBEQBGBKYSNHDGT.SEARCH&ssid=jfxdkn1zc00000001566802284963
669,"OPPO A57 (Gold, 32 GB)",4.2,7420,1575,9999,15990,,https://www.flipkart.com/oppo-a57-gold-32-gb/p/itmeuyd94bswkfzp?pid=MOBEQT93GWRUD5BQ&srno=b_28_669&otracker=browse&lid=LSTMOBEQT93GWRUD5BQIEMF3O&fm=organic&iid=bfed4419-e928-4b2c-8588-076b3ec4dc1e.MOBEQT93GWRUD5BQ.SEARCH&ssid=jfxdkn1zc00000001566802284963
670,"Panasonic P55 Novo (Midnight Blue, 16 GB)",3.9,1195,250,8999,9990,,https://www.flipkart.com/panasonic-p55-novo-midnight-blue-16-gb/p/itmevt7vvgr2wv5y?pid=MOBENRHGHMJWDYCE&srno=b_28_670&otracker=browse&lid=LSTMOBENRHGHMJWDYCEA4DLFW&fm=organic&iid=95ed894c-98f0-4f42-87a2-3e30a963229d.MOBENRHGHMJWDYCE.SEARCH&ssid=jfxdkn1zc00000001566802284963
671,"Samsung Galaxy J7 Prime 2 (Black, 32 GB)",4.3,2213,241,14990,,,https://www.flipkart.com/samsung-galaxy-j7-prime-2-black-32-gb/p/itmf3znj4njszabv?pid=MOBF3HVDWPGCHXZB&srno=b_28_671&otracker=browse&lid=LSTMOBF3HVDWPGCHXZBTSDAOQ&fm=organic&iid=f3f8ef82-293c-46f1-b9f8-8e2fa55a5461.MOBF3HVDWPGCHXZB.SEARCH&ssid=jfxdkn1zc00000001566802284963
672,"Lava X3 (White & Silver, 8 GB)",3.6,285,47,4999,,,https://www.flipkart.com/lava-x3-white-silver-8-gb/p/itmeuyd7bmrfau4j?pid=MOBEF6EYT57EZFXW&srno=b_28_672&otracker=browse&lid=LSTMOBEF6EYT57EZFXWPV9NUW&fm=organic&iid=b55e406f-5e41-4ad0-8ac4-f39696657033.MOBEF6EYT57EZFXW.SEARCH&ssid=jfxdkn1zc00000001566802284963
