Location,Latitude,Longitude
Radaur,30.0275242,77.1293229
Tilda,37.2811053,127.0507571
Sadat,37.2811053,127.0507571
Basni Belima,27.1713898,73.6297144
Banapur,19.7749171,85.1298373
Jamwa Ramgarh,27.0204797,75.9935687
Srikakulam,18.3031464,83.8554661
Kambam,9.7355063,77.2671271
Bhangar Raghunathpur,22.5097197,88.5955302
Sardarshahr,28.4384981,74.4661105
Ullal,12.7964381,74.8264641
Chinnalapatti,10.2838206,77.9011987
Krishnapur Maldah District,24.8883249,88.0122526
Nabadwip,23.400463,88.3292836
Palitana,21.5238457,71.806898
Gularia Bhindara,37.2811053,127.0507571
Chelur,13.7096081,78.0830871
Baba Bakala,31.5616038,75.2478004
Dhamtari,20.7021641,81.5147261
Kalanwali,29.8310922,74.9590301
Nagamalaipudukottai,37.2811053,127.0507571
Bheema Cements Limited Ramapuram,37.2811053,127.0507571
Dhanaula,30.282425,75.5530106
Ghansawangi,19.5195878,75.9730337
Mungeli,22.0648392,81.6688441
Dindori,22.9407277,81.067257
Bangaon,23.0399725,88.7955886
Kollam,8.9040558,76.5250328
Walajapet,12.9274596,79.3497632
Malhar,37.2811053,127.0507571
Amlabad,23.6819675,86.3545859
Irugur,11.0219081,77.0456168
Champhai District,23.5376063,92.6522215
Baharu,37.2811053,127.0507571
Pedana,16.2590704,81.1306856
Chandvad,20.3291306,74.2264212
Bangur Nagar,19.1669665,72.8271666
Warangal,17.9581364,79.5341465
Kalyan East,19.228474,73.1229685
Nilakkottai,10.1654611,77.8485846
Pusad,19.9092797,77.5283283
Hansalpur,23.0890192,72.0622874
Rangia,26.4322495,91.6012194
Chandurbazar,21.2367779,77.701448
Greater Noida,28.498288,77.3759101
Datia District,25.6701446,77.9953744
Ranga Reddy,17.2738332,76.9839376
Singaperumalkoil,12.7590422,79.9895781
Kadaura,25.9730789,79.8208754
Fatehpur Fatehpur District,25.9227617,80.7814402
Bandhail,37.2811053,127.0507571
Jamshedpur,22.7839673,86.0356849
Lalpania,23.737999,85.7292504
Malumichampatti,10.9034846,76.9791687
Batlagundu,10.1659851,77.7505008
Sadak Arjuni,21.092615,80.146801
Landran,37.2811053,127.0507571
Irba,37.2811053,127.0507571
Mahiari,22.5927998,88.2341352
Timiri,12.8253689,79.2841242
Kairana,29.3961296,77.1885197
Nalhati,24.2922753,87.8177975
Bhubaneshwar,20.3008702,85.7504127
Badakodanda,19.9362974,84.5453739
Banpur,37.2811053,127.0507571
Pargi,17.1731632,77.8555746
Chapakhowa Town,27.9183204,95.7572221
The Dangs District,20.8241472,73.4264868
Bhatgaon Surguja District,37.2811053,127.0507571
Rewari Stn,37.2811053,127.0507571
Bethamcherla,15.4655702,78.136259
Madhurawada,17.8243577,83.3268914
Peringathur,11.7181854,75.5803048
Santokhgarh,31.3545144,76.3133664
Tangi,37.2811053,127.0507571
Dharmapur,37.2811053,127.0507571
Ganjdundwara,27.734625,78.9196459
Velampalayam,11.1367259,77.2990119
Atmakur Sri Potti Sriramulu,37.2811053,127.0507571
Tosham,28.8734251,75.8965157
Peddaapuram,37.2811053,127.0507571
Pipri,24.2028835,83.0080759
West Karbi Anglong District,26.0578181,91.9014699
Sinnar Midc,37.2811053,127.0507571
Kondhali,21.1349938,78.6192153
Marungur,11.6541908,79.5326041
Pauri,30.143157,78.7568019
Dehri,24.9129421,84.1415207
Ailum,29.2769845,77.2895908
Basir Hat,22.6612525,88.8338185
Jahazpur,25.6219722,75.2591807
Medinipur (west),22.3572007,86.667024
Raja Sunakhala,20.1686438,85.3290146
Paghwara,31.2159341,75.688861
Fatehgarh Sahib,30.6537881,76.3769478
Perole,37.2811053,127.0507571
Pallippuram Thiruvananthapuram District,8.6018187,76.8389472
Kukudakhandi,19.3911934,84.743406
Ahmadnagar District,19.1616576,73.4781791
Ib Themal Power Plant Banharpali Township,37.2811053,127.0507571
Maheshwar,22.1775193,75.5746185
Badharghat,23.7995395,91.2640714
Kalan,37.2811053,127.0507571
Cuddalure,11.7508628,79.7316556
Tulsipur,27.52754,82.3974215
Danapur,25.6223804,85.0117063
Charhi,37.2811053,127.0507571
Porumamilla,15.0026806,78.9835988
Keshoraipatan,25.2966163,75.9141963
Mehdawal,26.9749391,83.0963054
Hyderabad District,17.4090111,78.3174636
Chatra,24.2049374,84.854679
Ponduru,18.3543354,83.7469589
Rai Industrial Area,37.2811053,127.0507571
India Cement Factory Chilamakuru,37.2811053,127.0507571
Mau Aima,25.6966715,81.9134963
Phuphkalan,26.6406157,78.8438055
Mecheri,11.8365433,77.9340721
Thozhur,13.1231554,79.9356344
Ambejogai,18.7292767,76.3511155
Budaun,28.0248547,79.093966
Tarn Taran,31.4522306,74.8904562
Rourkela,22.213197,84.6840661
Thrissur,10.5113799,76.1532099
Habra,37.2811053,127.0507571
Gondia Midc,21.4713206,80.1233339
Powayan,37.2811053,127.0507571
Unnao,26.5441294,80.4140829
Kakdwip,21.873536,88.1719778
B Mallapuram,37.2811053,127.0507571
Bihta Begusarai District,37.2811053,127.0507571
Bhadreswar,22.8220314,88.3362754
Rajpur Bazar,37.2811053,127.0507571
Bhabua,25.0409123,83.5882054
Sambavarvadakarai,9.0021982,77.3751017
Umbergoan,20.1756747,72.7347663
Alibag,18.6581318,72.8637616
Boriavi,22.6112189,72.9234159
Govardhan,37.2811053,127.0507571
Chaksu,26.6028181,75.9237746
Srungavarapukota,18.1113363,83.1229505
Angul,20.8364363,85.0705908
Allur,37.2811053,127.0507571
Malegaon,20.5575613,74.5008658
Kottampatti,37.2811053,127.0507571
Vaitheeswarankoil,37.2811053,127.0507571
Wadakkanchery,10.6552904,76.2144106
Bahirgram,22.4045898,86.8781352
Bhadrak,21.0511593,86.467598
Baidyabati,22.7998475,88.3039219
Hassan District,13.0298279,75.5362979
Bhadrachalam,17.6674891,80.8793485
Shirur Kasar,19.069559,75.4181251
Edakkazhiyur,10.6208904,75.9834577
Sultanpur,26.2588897,82.0305649
Gulabrga,37.2811053,127.0507571
Nagar Changrabandha,37.2811053,127.0507571
Mal Bazar,26.8647158,88.7332892
Fatehpur Bara Banki District,27.1738725,81.2034701
Beed District,18.998682,74.6430831
Begusarai,25.4178322,86.0900269
Kunkuri,22.7396512,83.9354417
Birnagar,23.251119,88.5388204
Padagha,37.2811053,127.0507571
Sankari,37.2811053,127.0507571
Bhikangaon,21.8675516,75.9477853
Dhanyakuria..,37.2811053,127.0507571
Mancherial District,37.2811053,127.0507571
Kalahandi,19.8175806,82.6001055
Anupgarh,29.1835195,73.1912398
Dehradun,30.3253538,77.8770494
Malajkhand,22.0491891,80.7119138
Banguwan Kalan,37.2811053,127.0507571
Ntpc Kaniha Township,21.0942922,85.0841546
Sawai Madhopur District,26.2170385,75.9255653
Guntakal,15.1657655,77.3393988
Madnoor,18.5056665,77.6164555
Guruvayur,10.5970419,76.0233471
Wanaparthy,16.3547311,78.0464457
Sandila,27.0647798,80.4932394
Warthi,21.237894,79.6270303
Kariamangalam,12.2740054,78.8360882
Cuddalore(dt),37.2811053,127.0507571
Vallam Thanjavur District,10.7142782,79.0468993
Wadgaon,37.2811053,127.0507571
Dehgam,23.1670275,72.7976069
Kambainallur,12.208893,78.3021782
Bardwan District,37.2811053,127.0507571
Birpur,37.2811053,127.0507571
Sheorinarayan,21.7285257,82.5721691
Jhalu,29.3349618,78.2168519
Jagatsinghapur District,20.249026,86.0971044
Chhatrapati Shahu Ji Maharaj Nagar,37.2811053,127.0507571
Mahabubabad,37.2811053,127.0507571
Churu District,28.2005154,73.5325787
Viramgam,23.1272658,72.0319276
Shyampur Haora District,22.2988243,88.0203151
Panipat District,29.3344724,76.6201548
Mulki,13.0775821,74.7658968
Batala,31.8185961,75.1684066
Puducherry District,11.9088141,79.5966114
Tanda Rampur District,28.9743172,78.923764
Bibinagar,17.47024,78.7838295
Patti,37.2811053,127.0507571
Podili,15.6024918,79.5953545
Honnali,14.2369379,75.6271474
Badkulla,23.3154689,88.4973498
Chotila,22.4248727,71.1817287
Bhasa,37.2811053,127.0507571
Pilibhit District,28.4937107,79.4759144
Chachaura Binaganj,24.171071,76.9657853
Kalas North,37.2811053,127.0507571
"Jagatsinghpur,",20.249026,86.0971044
Eramalloor,9.8248619,76.303397
Durga Nagar Part V,24.8894241,92.8508504
Lalsot,26.5572571,76.3098696
Newa Talai,24.3542059,73.7360655
Kathgodam,29.2604869,79.5204824
Deulgaon Raja,20.0147244,76.024103
Ganour,37.2811053,127.0507571
Trimbak,19.9364367,73.5181902
Gidc Panoli,37.2811053,127.0507571
Alipurduar Rly Jnc,26.5124698,89.5318402
Thane,19.2138786,72.9314198
Nawalgarh,27.842182,75.2489144
Siddharthnagar,27.251339,82.3217321
Irimbiliyam,10.855987,76.0719955
Baramulla,34.201401,74.3343757
Bakhtiarpur,25.4568749,85.5187581
Bara Banki District,26.9387026,81.1609907
Rgipt Jais,37.2811053,127.0507571
Nawanshahr,31.1243203,76.0797635
Kanjikkuzhi,37.2811053,127.0507571
Tenu,37.2811053,127.0507571
Sathamba,23.1759096,73.3176897
Yeotamal,37.2811053,127.0507571
Salt Lake City,40.7762691,-112.2006695
Malout,30.1909227,74.4614063
Konardihi,23.670154,87.2491404
Kamalabaria Nc,37.2811053,127.0507571
Dombivli East,19.2052437,73.0713735
Mahimapur,21.0561042,77.4950654
Gopavaram,37.2811053,127.0507571
Indore District,22.7094838,75.2766097
Ellenabad,29.4532222,74.6312957
Awalpur,19.7926699,79.1246081
Nandakumar,37.2811053,127.0507571
Murud,17.7737701,73.1104839
Dumraon,25.557989,84.1305905
Bharuch,21.7277475,72.9335895
Barddhaman District,23.4101141,86.4909839
Erode,11.3466179,77.6453564
Kusgaon Budruk,18.7444042,73.4026005
Bhor,37.2811053,127.0507571
Oddanchatram,10.4882986,77.7345428
Digras,20.1059262,77.6833384
Sardulgarh,29.6977181,75.2195691
Gadag,15.4289236,75.5986737
Mandawar,27.160779,76.8370253
Kelambakkam,12.7881133,80.2054075
Gopi Ganj,25.2855229,82.4166867
Jamakhandi,16.5047611,75.2808979
Amanganj Panna District,24.4254649,80.0270105
Maregaon,20.10444,78.7963916
Nandikur Industrial Area,37.2811053,127.0507571
Sangaria,37.2811053,127.0507571
Gidc Antaliya,37.2811053,127.0507571
Chikkamagalur,13.4025869,75.1628732
Akaltara,22.0252213,82.4156999
Paschim Medinipur,22.3572007,86.667024
Churk Ghurma,24.6421005,83.0743215
Aklera,24.4132914,76.5467046
Khatauli City,29.2764065,77.7171992
Khordha District,20.0493221,84.9508857
Shahabad,37.2811053,127.0507571
Dildarnagar Fatehpur Bazar,25.4262437,83.6630978
Kolaghat,22.4366685,87.8301567
Azara,37.2811053,127.0507571
Kovalam,8.4005254,76.9623138
Chettipalayam Coimbatore District,10.9170074,77.0171325
Pardi Parnera,20.5765615,72.9184455
Yavatmal Midc,20.3852741,78.0742399
Garh Kamalpur,22.1853246,87.9813902
East Godavari District,17.1543984,80.6189602
Pilkhuwa,28.7063571,77.6157146
Aldona,37.2811053,127.0507571
Bastar District,19.0798181,81.2349645
Hardwar District,29.9095039,77.7671251
Barnala District,30.3713811,75.2133354
Madna,34.7541859,0.9768823
Kalamnuri,19.6758104,77.2949055
Karkala,13.2139149,74.9628244
Eranholi,11.7826951,75.5076264
Vishrampur,23.1964829,82.9082798
Chelakkara,37.2811053,127.0507571
Kampil,27.6128103,79.2688787
Nasrullaganj,22.6849929,77.2576187
Maihar Cement Factory Sarlanagar,24.1999161,80.7848523
Ganderbal,34.2164937,74.7544335
Manikpur,25.0671736,81.0907744
Chaltia,24.0691437,88.2415603
Jhumpura,21.8270113,85.5534874
Satwas,22.5348253,76.6764655
Rudraprayag District,30.4954054,78.8250204
Jiaganj Azimganj,24.241311,88.2272005
Bela,37.2811053,127.0507571
Jamuria,23.7026463,87.0576959
Betia,37.2811053,127.0507571
Kurseong,26.8831059,88.2467359
Hissar,37.2811053,127.0507571
Rampachodavaram,17.436741,81.7602108
Ernakulam,9.9708673,76.2382528
Uttara Kannada District,14.7228611,74.0351644
"Mandideep,",23.0979099,77.5020166
Basudebpur Purba Medinipur District,21.825609,87.6014754
Kanjikoil,11.3687099,77.591039
Taloja,37.2811053,127.0507571
Kharkhari,23.7793556,86.2328266
Kalaria,37.2811053,127.0507571
Pandhurna,21.5926148,78.4912949
Gokak,16.1642658,74.7841065
Medchal Malkajgiri District,17.4139006,78.5680869
Jujarsaha,22.5896241,88.1213003
Bari Brahmana Epip Industrial Estate,37.2811053,127.0507571
Mohali,30.6983052,76.6273402
Kushtagi,15.7522331,76.1748217
Allapur,27.9126288,79.2251004
Burdwan,23.2462168,87.8312296
Honavar,14.286845,74.428732
Parichha,25.5135707,78.7219095
Keerikkad,9.1909739,76.4643246
Navelim,15.2549919,73.9313572
Ayancheri,11.6261077,75.6700676
Faridpur,23.6013266,89.806177
Vasai Road,37.2811053,127.0507571
Kodagu,12.378391,75.2192473
Mahad,18.080936,73.405473
Murarai,24.4419522,87.8423451
Kumaragiri,37.2811053,127.0507571
Ghatampur,26.1496431,80.1483044
Chittaranjan,23.8397797,86.862632
Dahej Sir,37.2811053,127.0507571
Patharberia,22.3660398,88.2061253
Raibag,16.4734834,74.7155845
Kudal Midc,37.2811053,127.0507571
Koipady,12.5902658,74.9291032
Ratannagar,28.2134309,74.9361132
Karur District,10.820814,77.6114365
"Nadim Tiruvuru,",17.0788169,80.5779904
Ajmer,26.4532261,74.5656734
Mohammadi,37.2811053,127.0507571
Ril Township,37.2811053,127.0507571
Nadia District,23.486533,87.9037929
Rajgarh,24.0051091,76.7103623
Purnia District,25.7757179,87.4440956
Jaridih Bazar,23.7650698,85.9295439
Viskhapatnam,37.2811053,127.0507571
Gooty,15.1203969,77.6178013
Sarwar,37.2811053,127.0507571
Salvav,20.4143961,72.8981854
Khambhalia,22.2070508,69.6403764
Alamcode Malappuram District,10.753761,76.0093822
Madhubani District,26.3485009,85.6784518
Dondapadu Kakathiya Cement Factory,37.2811053,127.0507571
Lingsugur,16.1557575,76.5036778
Jaya Shankar Bhalupally District,37.2811053,127.0507571
Shivajinagar,37.2811053,127.0507571
Kadathur,12.090384,78.2787004
Nadaun,31.7806412,76.3340806
Farooqnagar,17.068707,78.1652996
Nallajerla,16.9465991,81.3959949
Haliyal,15.3292819,74.7476182
Guduvancherry,12.844979,80.0474857
Ettumanoor,9.6730987,76.5463678
New Tehri,30.3787132,78.4199339
Medipalle,18.7989819,78.8052297
Jhorehat,22.5709423,88.2271457
Hosanagara,13.9168951,75.0594629
Tekanpur,25.9862889,78.2791753
Mehna,50.9653828,12.2752684
Kalavai,12.7670441,79.4025383
Navsari,20.9437084,72.8752945
Purbi Champaran District,26.6362106,84.3273266
Sukhpar,37.2811053,127.0507571
Baksar,25.5700002,83.9433783
Ordnance Factory Bhadravati Township,37.2811053,127.0507571
Siliguri,26.7192607,88.3612321
Abohar,30.1524562,74.1621989
Jaya Shankar Bhalupally  District,37.2811053,127.0507571
Maldah,25.0480139,88.1207754
Mahaboob Nagar District,16.5336966,77.1144651
Joura,26.346099,77.7710413
Kevadiya,21.8820879,73.6828135
Chakulia,22.4733765,86.6871923
Panipat Refinery Township,29.5146779,76.8983048
Nirsa,37.2811053,127.0507571
Talikota,16.4765706,76.3016056
Kangeyam,11.0031902,77.5376505
Khardi,19.5836297,73.3729849
Afzalpur,17.2014534,76.3506996
Roing,28.1429182,95.820498
Kadapa,14.4683574,78.794524
Goalpara District,26.0505103,90.050489
Santrampur,23.1877059,73.8877344
Janjgir,22.0120261,82.5445406
Rajakot,22.2734269,70.6812104
Chidambaram,11.4015775,79.6622722
Rayachoty,14.0498723,78.7329409
Mangrulpir,20.312914,77.3216914
Dhamdha,21.4603485,81.3228139
Warangal Urban District,17.9624406,78.6265567
Jammu District,32.7145963,74.719879
Calangute,15.5371699,73.7525659
Moth,37.2811053,127.0507571
Sahibganj District,25.0308874,87.3997281
Umbergaon,20.1756747,72.7347663
Neem Ka Thana Industrial Area,27.7274289,75.7429078
Thirumittacode,10.7632317,76.1700207
Drug,37.2811053,127.0507571
Alipurduar,26.4908524,89.5135974
Patna District,25.4668169,84.8195846
Hirakud,21.5300253,83.8826281
Raebarelli,26.2362505,81.2068467
Borai,37.2811053,127.0507571
Visakhapatnama,17.7384734,82.9823971
Ajhuwa,25.695369,81.2320205
Khategaon,22.5934916,76.9003486
Dakshina Kannada,12.8172419,74.6626376
Madhira,16.9219075,80.3509888
Tatipaka,16.499237,81.8684453
East Godavari,17.1543984,80.6189602
Nalagarh,31.0377824,76.6900991
Udangudi,8.4234335,78.0072968
Naraini,25.1874855,80.4646076
Chong Ghurali,37.2811053,127.0507571
Nagaon  District,26.1601568,92.3263504
Gobichettipalayam,11.4544082,77.3959343
Maner,37.2811053,127.0507571
Chicholi,21.4879391,79.6923904
Lonar,19.9766759,76.4993647
Kakkattil,11.6790613,75.6899057
Adiramapattinam,10.3376115,79.3645408
Greaternoida,28.498288,77.3759101
Puduchatram,37.2811053,127.0507571
Bhojpur District,25.4481823,84.2838724
Dharmaram Karimnagar District,18.3055481,79.4812453
Raikot,30.6485205,75.5587888
Belur Industrial Area,15.508382,74.8998169
Devbhoomi Dwarka District,22.1596323,68.8755687
Chaulia,37.2811053,127.0507571
Sujanpur,32.3137747,75.5861734
Jhagadiya Industrial Area,37.2811053,127.0507571
Tarakeswar,22.8815379,88.0040498
Nilagiri,37.2811053,127.0507571
Dehrisaray,22.6689048,75.5027402
Jaipur,26.8851417,75.6504723
Meerut,28.9872441,77.62892
Kozhikode District,11.4649273,75.5568213
Kothamangalam,10.0613159,76.5975193
Avittathur,10.3312162,76.2341308
Bilara,26.168768,73.6882842
Daltenganj,24.047559,84.0446422
Dhana,37.2811053,127.0507571
Alamcode Thiruvananthapuram District,8.7206658,76.8082403
Thiruvankulam,9.9440517,76.3611965
Ulundurpet,11.6829054,79.2810344
Sirathu,25.6467584,81.3102865
Kishanganj District,25.6770562,86.9248784
Rawalsar,31.6328304,76.8289536
Narayanpur,19.7236577,81.2264729
Mirdhanga,23.190619,88.3978104
Allahabad,25.4021974,81.6614988
Pavaratty,10.5583795,76.0438762
Aburoad,24.4644317,72.7292523
Pale,37.2811053,127.0507571
Bongaigaon District,26.3341544,90.3372591
Golabandha,19.2590142,84.8694004
Chitkul,31.3514563,78.4333598
Jhajjar,28.6065383,76.6402617
Shahdara,28.6824909,77.2321068
Dinga Khola,22.2792491,88.0535604
Kannamangalam,37.2811053,127.0507571
Riico Industrial Area Khushkhera,37.2811053,127.0507571
Binka,37.2811053,127.0507571
Bara,37.2811053,127.0507571
Ghanpur Nizamabad District,18.3339849,78.5025286
Chinchwad Pune,18.6406433,73.6520582
Khairthal,27.7999802,76.6230296
Hazaribagh,23.9938346,85.2952528
Bandora,37.2811053,127.0507571
Dehradoon,30.3253538,77.8770494
Jangareddygudem,17.1226224,81.2714099
Pareo,37.2811053,127.0507571
Birbhanpur,25.2785397,82.8397751
Nirmal District,14.4532875,74.4496354
Bansi,37.2811053,127.0507571
Aliyar,10.4872737,76.959722
Chavakkad,10.5817079,75.9850656
Minakhan,22.5074947,88.7222552
Pachperwa,27.5186471,82.6360166
Mokokchung,26.3221081,94.4832366
Periyakulam,10.1188307,77.5027399
Sirugamani,10.8936066,78.5261643
Chandgad,15.9485749,74.165799
Banaskantha,24.264159,71.0187156
Mandi Govindgarh,30.6672014,76.2603087
Berhampore .,24.1002238,88.224849
Pachore,37.2811053,127.0507571
Kaimari,37.2811053,127.0507571
Kanjirappally,9.5563158,76.7696942
"Bengaluru,",12.9538477,77.3507442
Rajapalayam Virudhunagar District,9.4596205,77.4863771
Thanesar,29.965522,76.7961247
Borpeta District,37.2811053,127.0507571
Waraseoni,21.7682262,80.0369452
Osmanabad District,18.1698185,74.9147729
Rewa District,24.7526227,81.1139728
Kadungalloor,10.1035574,76.3087858
Karambakkudi,10.4606341,79.1156815
Fatehpur District,25.831315,80.2161997
Shegaon,20.7877658,76.6716419
Kalol Gandhinagar District,23.2280743,72.4671327
Budhgaon,16.9076244,74.589529
Kanchipuram District,12.6249284,79.6292897
Sonitpur District,26.73586,91.9444175
Paschim Medinipur District,22.3572007,86.667024
Namsai,27.6697643,95.8452092
Kukarvada,23.5549873,72.6006011
Munnuru,37.2811053,127.0507571
Allahabad District,25.2806364,81.3845037
Poolampatti,11.6588094,77.7428774
Panapakkam,12.9238685,79.5586218
Chitradurga District,14.3037137,75.964324
Kadungalloor6,37.2811053,127.0507571
Gabhana,28.0504126,77.9542636
Alwar District,27.6380484,76.1178378
Mangalya,37.2811053,127.0507571
Selamba,37.2811053,127.0507571
Mandsaur,24.0733729,75.0461468
Swamimalai,10.9581698,79.3224647
Butibori Midc,37.2811053,127.0507571
Thane Badlapur,19.1639216,73.2086521
Melvisharam,12.9217642,79.2571905
Kumarapalayam,11.4381315,77.6864075
Manachanallur,10.9145564,78.693223
Deulgram,24.8499986,92.0824904
Mahabubnager,16.5336966,77.1144651
Redhakhol,21.0722883,84.3253364
Beejoliya Kalan,25.1631141,75.3156358
Karamadai,11.2392355,76.9419818
Doddaballapur Industrial Area,37.2811053,127.0507571
Malappuram District,11.1058312,75.6275654
Matheran,18.9901998,73.2378864
Salem,42.5155101,-70.9873173
Erode District,11.488467,76.828398
Othakalmandapam,10.8758868,76.987491
